Id,Category
781,3
782,5
783,4
784,0
785,4
786,0
787,0
788,5
789,10
790,2
791,8
792,7
793,9
794,7
795,5
796,9
797,2
798,0
799,1
800,4
801,9
802,0
803,8
804,0
805,4
806,10
807,8
808,7
809,4
810,3
811,5
812,0
813,5
814,5
815,4
816,3
817,9
818,7
819,10
820,10
821,8
822,9
823,10
824,0
825,3
826,4
827,4
828,9
829,0
830,3
831,3
832,10
833,7
834,1
835,3
836,5
837,3
838,8
839,3
840,5
841,10
842,5
843,3
844,8
845,5
846,3
847,9
848,8
849,3
850,5
851,9
852,4
853,3
854,10
855,10
856,10
857,10
858,7
859,5
860,1
861,1
862,5
863,3
864,3
865,4
866,2
867,10
868,8
869,2
870,0
871,6
872,5
873,7
874,9
875,3
876,8
877,5
878,5
879,10
880,5
881,5
882,9
883,3
884,5
885,8
886,7
887,4
888,5
889,4
890,6
891,1
892,5
893,5
894,6
895,5
896,3
897,5
898,4
899,5
900,6
901,10
902,8
903,5
904,5
905,3
906,7
907,5
908,9
909,3
910,10
911,7
912,5
913,2
914,3
915,3
916,5
917,3
918,8
919,5
920,9
921,3
922,8
923,9
924,9
925,2
926,5
927,7
928,4
929,9
930,9
931,3
932,1
933,4
934,5
935,8
936,8
937,9
938,8
939,1
940,9
941,3
942,3
943,10
944,10
945,10
946,7
947,8
948,10
949,8
950,3
951,4
952,6
953,9
954,1
955,9
956,6
957,7
958,4
959,4
960,2
961,8
962,7
963,6
964,5
965,6
966,9
967,5
968,3
969,4
970,10
971,0
972,8
973,5
974,0
975,2
976,7
977,5
978,9
979,0
980,0
981,7
982,3
983,9
984,7
985,1
986,10
987,5
988,8
989,3
990,5
991,6
992,8
993,6
994,1
995,7
996,3
997,5
998,9
999,4
1000,9
1001,8
1002,10
1003,7
1004,3
1005,7
1006,3
1007,5
1008,4
1009,5
1010,5
1011,3
1012,5
1013,5
1014,0
1015,10
1016,4
1017,5
1018,5
1019,9
1020,10
1021,9
1022,5
1023,8
1024,9
1025,5
1026,10
1027,7
1028,10
1029,9
1030,10
1031,4
1032,7
1033,3
1034,8
1035,10
1036,8
1037,3
1038,5
1039,8
1040,9
1041,8
1042,9
1043,3
1044,0
1045,5
1046,1
1047,5
1048,5
1049,9
1050,3
1051,3
1052,9
1053,5
1054,8
1055,5
1056,9
1057,8
1058,3
1059,9
1060,10
1061,10
1062,5
1063,10
1064,9
1065,5
1066,8
1067,5
1068,9
1069,9
1070,9
1071,6
1072,0
1073,9
1074,10
1075,4
1076,0
1077,5
1078,5
1079,10
1080,9
1081,5
1082,7
1083,9
1084,4
1085,3
1086,7
1087,7
1088,7
1089,0
1090,1
1091,5
1092,1
1093,5
1094,8
1095,1
1096,10
1097,5
1098,4
1099,7
1100,9
1101,9
1102,5
1103,4
1104,6
1105,2
1106,9
1107,10
1108,8
1109,9
1110,5
1111,9
1112,5
1113,5
1114,7
1115,3
1116,9
1117,5
1118,5
1119,5
1120,6
1121,6
1122,7
1123,3
1124,1
1125,9
1126,6
1127,3
1128,1
1129,4
1130,1
1131,10
1132,8
1133,3
1134,4
1135,8
1136,9
1137,9
1138,7
1139,7
1140,10
1141,3
1142,7
1143,5
1144,5
1145,0
1146,4
1147,10
1148,3
1149,10
1150,3
1151,6
1152,1
1153,3
1154,0
1155,9
1156,5
1157,5
1158,0
1159,3
1160,9
1161,5
1162,9
1163,9
1164,0
1165,2
1166,3
1167,5
1168,3
1169,4
1170,4
1171,4
1172,7
1173,2
1174,8
1175,0
1176,10
1177,1
1178,4
1179,3
1180,3
1181,6
1182,1
1183,1
1184,1
1185,5
1186,6
1187,5
1188,2
1189,9
1190,7
1191,1
1192,8
1193,5
1194,10
1195,3
1196,7
1197,5
1198,3
1199,9
1200,5
1201,0
1202,1
1203,3
1204,8
1205,5
1206,10
1207,9
1208,9
1209,3
1210,3
1211,10
1212,5
1213,10
1214,5
1215,8
1216,8
1217,10
1218,0
1219,9
1220,10
1221,8
1222,4
1223,1
1224,7
1225,10
1226,8
1227,6
1228,10
1229,4
1230,4
1231,2
1232,10
1233,10
1234,4
1235,8
1236,10
1237,0
1238,4
1239,9
1240,6
1241,3
1242,5
1243,9
1244,9
1245,8
1246,4
1247,5
1248,3
1249,5
1250,5
1251,8
1252,10
1253,9
1254,5
1255,8
1256,4
1257,10
1258,5
1259,1
1260,0
1261,0
1262,0
1263,0
1264,4
1265,1
1266,5
1267,10
1268,10
1269,8
1270,2
1271,2
1272,2
1273,0
1274,1
1275,1
1276,5
1277,10
1278,10
1279,1
1280,1
1281,1
1282,1
1283,5
1284,7
1285,9
1286,7
1287,9
1288,10
1289,3
1290,0
1291,8
1292,5
1293,5
1294,3
1295,5
1296,2
1297,4
1298,9
1299,0
1300,9
1301,9
1302,5
1303,4
1304,8
1305,9
1306,5
1307,9
1308,2
1309,0
1310,5
1311,3
1312,3
1313,1
1314,10
1315,3
1316,0
1317,10
1318,5
1319,10
1320,5
1321,6
1322,3
1323,7
1324,10
1325,5
1326,3
1327,4
1328,4
1329,1
1330,10
1331,4
1332,8
1333,5
1334,5
1335,4
1336,3
1337,1
1338,4
1339,1
1340,5
1341,1
1342,4
1343,8
1344,9
1345,7
1346,3
1347,7
1348,2
1349,10
1350,3
1351,5
1352,8
1353,3
1354,10
1355,6
1356,0
1357,6
1358,1
1359,9
1360,6
1361,9
1362,5
1363,5
1364,10
1365,7
1366,6
1367,8
1368,5
1369,9
1370,8
1371,3
1372,4
1373,2
1374,9
1375,4
1376,10
1377,8
1378,4
1379,8
1380,4
1381,3
1382,8
1383,3
1384,5
1385,4
1386,1
1387,8
1388,9
1389,1
1390,10
1391,5
1392,2
1393,5
1394,2
1395,2
1396,10
1397,8
1398,8
1399,9
1400,9
1401,9
1402,9
1403,5
1404,9
1405,4
1406,8
1407,6
1408,8
1409,2
1410,3
1411,4
1412,6
1413,8
1414,1
1415,5
1416,5
1417,0
1418,5
1419,0
1420,10
1421,7
1422,3
1423,0
1424,10
1425,2
1426,0
1427,0
1428,5
1429,9
1430,9
1431,7
1432,8
1433,5
1434,8
1435,6
1436,5
1437,2
1438,5
1439,5
1440,9
1441,3
1442,9
1443,8
1444,10
1445,1
1446,1
1447,10
1448,6
1449,0
1450,0
1451,4
1452,4
1453,9
1454,0
1455,0
1456,9
1457,3
1458,4
1459,0
1460,1
1461,8
1462,2
1463,5
1464,9
1465,5
1466,3
1467,0
1468,1
1469,4
1470,2
1471,1
1472,5
1473,5
1474,0
1475,4
1476,9
1477,5
1478,0
1479,6
1480,9
1481,5
1482,9
1483,4
1484,7
1485,2
1486,4
1487,3
1488,7
1489,6
1490,3
1491,3
1492,8
1493,1
1494,10
1495,9
1496,9
1497,0
1498,4
1499,5
1500,3
1501,3
1502,8
1503,2
1504,7
1505,9
1506,9
1507,7
1508,8
1509,5
1510,0
1511,10
1512,7
1513,3
1514,3
1515,9
1516,10
1517,5
1518,5
1519,1
1520,8
1521,6
1522,3
1523,4
1524,9
1525,5
1526,6
1527,4
1528,5
1529,1
1530,10
1531,5
1532,3
1533,3
1534,0
1535,3
1536,0
1537,5
1538,5
1539,4
1540,9
1541,6
1542,4
1543,6
1544,6
1545,6
1546,9
1547,10
1548,10
1549,4
1550,0
1551,8
1552,6
1553,1
1554,5
1555,4
1556,4
1557,0
1558,7
1559,9
1560,0
1561,8
1562,3
1563,4
1564,7
1565,6
1566,9
1567,7
1568,5
1569,4
1570,3
1571,2
1572,10
1573,9
1574,10
1575,4
1576,9
1577,3
1578,1
1579,7
1580,9
1581,6
1582,8
1583,4
1584,8
1585,3
1586,4
1587,5
1588,9
1589,0
1590,8
1591,10
1592,5
1593,10
1594,0
1595,5
1596,5
1597,7
1598,1
1599,10
1600,9
1601,4
1602,4
1603,1
1604,8
1605,8
1606,7
1607,4
1608,0
1609,6
1610,9
1611,7
1612,7
1613,9
1614,6
1615,0
1616,3
1617,10
1618,3
1619,3
1620,8
1621,3
1622,1
1623,3
1624,10
1625,8
1626,3
1627,2
1628,10
1629,1
1630,5
1631,8
1632,5
1633,3
1634,3
1635,3
1636,7
1637,8
1638,5
1639,3
1640,9
1641,5
1642,5
1643,0
1644,3
1645,2
1646,3
1647,8
1648,1
1649,8
1650,0
1651,5
1652,3
1653,3
1654,3
1655,3
1656,1
1657,3
1658,5
1659,1
1660,0
1661,3
1662,1
1663,5
1664,5
1665,5
1666,10
1667,0
1668,1
1669,4
1670,7
1671,0
1672,7
1673,8
1674,9
1675,10
1676,5
1677,4
1678,5
1679,3
1680,10
1681,5
1682,4
1683,3
1684,5
1685,2
1686,8
1687,3
1688,8
1689,10
1690,5
1691,2
1692,5
1693,5
1694,5
1695,9
1696,8
1697,9
1698,9
1699,5
1700,5
1701,9
1702,8
1703,3
1704,0
1705,8
1706,3
1707,10
1708,0
1709,6
1710,5
1711,10
1712,5
1713,5
1714,9
1715,9
1716,6
1717,5
1718,9
1719,5
1720,9
1721,7
1722,4
1723,4
1724,1
1725,1
1726,3
1727,10
1728,1
1729,3
1730,8
1731,9
1732,3
1733,5
1734,0
1735,6
1736,0
1737,6
1738,3
1739,8
1740,8
1741,7
1742,9
1743,9
1744,3
1745,0
1746,8
1747,4
1748,9
1749,9
1750,3
1751,5
1752,3
1753,10
1754,0
1755,5
1756,3
1757,7
1758,5
1759,3
1760,0
1761,4
1762,9
1763,6
1764,1
1765,9
1766,3
1767,5
1768,5
1769,5
1770,5
1771,10
1772,10
1773,10
1774,3
1775,5
1776,4
1777,9
1778,0
1779,0
1780,1
1781,8
1782,6
1783,9
1784,9
1785,7
1786,1
1787,0
1788,4
1789,9
1790,8
1791,6
1792,1
1793,3
1794,9
1795,7
1796,5
1797,2
1798,5
1799,1
1800,3
1801,0
1802,5
1803,8
1804,6
1805,0
1806,8
1807,5
1808,9
1809,4
1810,7
1811,4
1812,5
1813,1
1814,10
1815,3
1816,7
1817,4
1818,5
1819,6
1820,9
1821,10
1822,9
1823,4
1824,9
1825,3
1826,1
1827,9
1828,9
1829,5
1830,0
1831,0
1832,0
1833,2
1834,0
1835,3
1836,3
1837,9
1838,6
1839,2
1840,4
1841,4
1842,0
1843,9
1844,5
1845,5
1846,2
1847,9
1848,3
1849,8
1850,5
1851,5
1852,1
1853,0
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,10
1861,3
1862,0
1863,3
1864,8
1865,0
1866,2
1867,5
1868,1
1869,3
1870,1
1871,5
1872,0
1873,10
1874,4
1875,10
1876,8
1877,3
1878,5
1879,6
1880,3
1881,9
1882,8
1883,3
1884,4
1885,3
1886,8
1887,8
1888,5
1889,3
1890,4
1891,7
1892,9
1893,7
1894,3
1895,8
1896,3
1897,5
1898,6
1899,5
1900,5
1901,6
1902,3
1903,5
1904,8
1905,0
1906,6
1907,5
1908,1
1909,5
1910,10
1911,3
1912,3
1913,9
1914,9
1915,9
1916,5
1917,5
1918,8
1919,3
1920,8
1921,2
1922,10
1923,3
1924,3
1925,5
1926,5
1927,1
1928,8
1929,3
1930,5
1931,8
1932,4
1933,5
1934,5
1935,8
1936,10
1937,0
1938,7
1939,3
1940,9
1941,7
1942,4
1943,9
1944,7
1945,1
1946,5
1947,7
1948,10
1949,5
1950,1
1951,5
1952,10
1953,6
1954,10
1955,1
1956,2
1957,3
1958,9
1959,5
1960,9
1961,10
1962,3
1963,7
1964,8
1965,10
1966,5
1967,8
1968,7
1969,5
1970,7
1971,4
1972,3
1973,3
1974,7
1975,1
1976,9
1977,10
1978,9
1979,5
1980,5
1981,7
1982,3
1983,4
1984,7
1985,8
1986,4
1987,5
1988,7
1989,8
1990,3
1991,4
1992,10
1993,3
1994,5
1995,8
1996,0
1997,4
1998,2
1999,7
2000,5
2001,5
2002,9
2003,5
2004,4
2005,0
2006,3
2007,9
2008,9
2009,5
2010,1
2011,1
2012,7
2013,6
2014,6
2015,2
2016,7
2017,1
2018,9
2019,8
2020,6
2021,6
2022,5
2023,9
2024,0
2025,3
2026,4
2027,3
2028,4
2029,6
2030,3
2031,8
2032,10
2033,0
2034,0
2035,8
2036,5
2037,6
2038,5
2039,7
2040,3
2041,4
2042,5
2043,7
2044,5
2045,5
2046,2
2047,3
2048,5
2049,9
2050,6
2051,3
2052,7
2053,2
2054,7
2055,4
2056,0
2057,10
2058,5
2059,9
2060,4
2061,5
2062,10
2063,0
2064,10
2065,0
2066,5
2067,10
2068,3
2069,3
2070,1
2071,9
2072,5
2073,9
2074,3
2075,7
2076,8
2077,6
2078,4
2079,7
2080,1
2081,9
2082,5
2083,9
2084,8
2085,5
2086,5
2087,2
2088,7
2089,6
2090,4
2091,0
2092,3
2093,3
2094,5
2095,10
2096,0
2097,5
2098,3
2099,10
2100,0
2101,3
2102,6
2103,5
2104,6
2105,8
2106,5
2107,3
2108,3
2109,5
2110,5
2111,1
2112,0
2113,7
2114,5
2115,8
2116,7
2117,5
2118,10
2119,8
2120,9
2121,0
2122,9
2123,10
2124,5
2125,0
2126,5
2127,4
2128,7
2129,10
2130,6
2131,9
2132,9
2133,10
2134,3
2135,5
2136,8
2137,6
2138,6
2139,3
2140,4
2141,9
2142,0
2143,7
2144,6
2145,4
2146,0
2147,1
2148,4
2149,8
2150,1
2151,4
2152,8
2153,6
2154,0
2155,7
2156,10
2157,1
2158,5
2159,5
2160,3
2161,3
2162,4
2163,3
2164,10
2165,3
2166,1
2167,10
2168,6
2169,4
2170,8
2171,6
2172,3
2173,5
2174,8
2175,3
2176,5
2177,6
2178,7
2179,4
2180,4
2181,8
2182,9
2183,5
2184,9
2185,1
2186,7
2187,3
2188,4
2189,4
2190,10
2191,5
2192,5
2193,2
2194,4
2195,5
2196,9
2197,8
2198,4
2199,9
2200,3
2201,2
2202,4
2203,5
2204,4
2205,8
2206,4
2207,5
2208,1
2209,5
2210,2
2211,8
2212,7
2213,4
2214,10
2215,4
2216,10
2217,5
2218,4
2219,9
2220,3
2221,3
2222,7
2223,3
2224,8
2225,1
2226,2
2227,5
2228,3
2229,1
2230,0
2231,9
2232,6
2233,8
2234,6
2235,6
2236,10
2237,2
2238,7
2239,5
2240,10
2241,1
2242,5
2243,2
2244,9
2245,9
2246,3
2247,5
2248,8
2249,8
2250,2
2251,4
2252,6
2253,6
2254,10
2255,10
2256,1
2257,1
2258,8
2259,6
2260,0
2261,5
2262,7
2263,5
2264,10
2265,4
2266,10
2267,6
2268,1
2269,2
2270,2
2271,9
2272,10
2273,6
2274,8
2275,1
2276,5
2277,8
2278,8
2279,8
2280,3
2281,0
2282,3
2283,3
2284,2
2285,3
2286,1
2287,5
2288,0
2289,8
2290,5
2291,8
2292,10
2293,3
2294,7
2295,10
2296,7
2297,5
2298,5
2299,8
2300,4
2301,9
2302,8
2303,4
2304,0
2305,8
2306,3
2307,10
2308,10
2309,1
2310,5
2311,10
2312,5
2313,0
2314,5
2315,2
2316,5
2317,1
2318,9
2319,4
2320,2
2321,5
2322,5
2323,8
2324,9
2325,1
2326,5
2327,8
2328,3
2329,6
2330,5
2331,3
2332,4
2333,7
2334,4
2335,6
2336,9
2337,3
2338,1
2339,3
2340,10
2341,9
2342,5
2343,9
2344,5
2345,8
2346,8
2347,8
2348,5
2349,3
2350,8
2351,0
2352,6
2353,4
2354,4
2355,3
2356,4
2357,6
2358,1
2359,6
2360,0
2361,3
2362,7
2363,6
2364,3
2365,6
2366,5
2367,10
2368,5
2369,3
2370,10
2371,7
2372,4
2373,10
2374,5
2375,3
2376,0
2377,8
2378,0
2379,5
2380,9
2381,6
2382,7
2383,4
2384,10
2385,4
2386,5
2387,5
2388,3
2389,0
2390,4
2391,10
2392,4
2393,3
2394,10
2395,5
2396,6
2397,8
2398,5
2399,0
2400,5
2401,5
2402,9
2403,2
2404,3
2405,10
2406,9
2407,5
2408,6
2409,3
2410,3
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,3
2418,3
2419,8
2420,5
2421,5
2422,5
2423,4
2424,9
2425,5
2426,10
2427,7
2428,7
2429,6
2430,9
2431,4
2432,5
2433,5
2434,5
2435,0
2436,5
2437,3
2438,9
2439,9
2440,8
2441,0
2442,8
2443,3
2444,4
2445,3
2446,5
2447,8
2448,0
2449,10
2450,6
2451,10
2452,6
2453,6
2454,4
2455,7
2456,8
2457,10
2458,8
2459,0
2460,10
2461,0
2462,10
2463,5
2464,9
2465,0
2466,5
2467,10
2468,1
2469,1
2470,9
2471,7
2472,3
2473,10
2474,8
2475,3
2476,0
2477,5
2478,10
2479,8
2480,4
2481,9
2482,8
2483,5
2484,10
2485,7
2486,10
2487,0
2488,1
2489,6
2490,4
2491,9
2492,8
2493,5
2494,3
2495,5
2496,9
2497,1
2498,0
2499,2
2500,0
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,7
2508,0
2509,8
2510,10
2511,1
2512,3
2513,4
2514,3
2515,9
2516,4
2517,5
2518,7
2519,8
2520,8
2521,8
2522,8
2523,0
2524,9
2525,8
2526,9
2527,5
2528,5
2529,8
2530,2
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,3
2540,5
2541,0
2542,9
2543,5
2544,3
2545,1
2546,4
2547,7
2548,9
2549,10
2550,10
2551,9
2552,8
2553,5
2554,0
2555,8
2556,1
2557,10
2558,10
2559,4
2560,5
2561,5
2562,7
2563,8
2564,9
2565,8
2566,2
2567,5
2568,5
2569,5
2570,9
2571,8
2572,3
2573,5
2574,7
2575,3
2576,5
2577,2
2578,10
2579,5
2580,8
2581,3
2582,9
2583,9
2584,6
2585,1
2586,8
2587,4
2588,0
2589,0
2590,0
2591,3
2592,1
2593,5
2594,5
2595,10
2596,8
2597,1
2598,3
2599,0
2600,10
2601,7
2602,3
2603,4
2604,3
2605,7
2606,8
2607,6
2608,5
2609,10
2610,4
2611,0
2612,3
2613,5
2614,5
2615,5
2616,3
2617,5
2618,0
2619,6
2620,3
2621,6
2622,5
2623,9
2624,5
2625,9
2626,9
2627,9
2628,6
2629,2
2630,1
2631,2
2632,0
2633,0
2634,5
2635,7
2636,9
2637,7
2638,6
2639,4
2640,2
2641,5
2642,8
2643,0
2644,10
2645,7
2646,8
2647,5
2648,1
2649,3
2650,2
2651,3
2652,7
2653,1
2654,10
2655,2
2656,2
2657,8
2658,5
2659,9
2660,3
2661,7
2662,6
2663,1
2664,4
2665,5
2666,0
2667,10
2668,9
2669,7
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,0
2681,3
2682,10
2683,8
2684,5
2685,6
2686,7
2687,5
2688,5
2689,4
2690,9
2691,5
2692,3
2693,6
2694,3
2695,9
2696,5
2697,6
2698,4
2699,10
2700,7
2701,5
2702,5
2703,4
2704,10
2705,9
2706,5
2707,3
2708,3
2709,5
2710,9
2711,4
2712,4
2713,4
2714,8
2715,3
2716,8
2717,6
2718,0
2719,5
2720,2
2721,10
2722,8
2723,7
2724,5
2725,4
2726,2
2727,2
2728,3
2729,8
2730,3
2731,4
2732,0
2733,4
2734,9
2735,9
2736,6
2737,10
2738,9
2739,5
2740,0
2741,7
2742,9
2743,5
2744,7
2745,3
2746,8
2747,0
2748,10
2749,9
2750,8
2751,4
2752,9
2753,0
2754,5
2755,0
2756,5
2757,5
2758,5
2759,10
2760,9
2761,4
2762,4
2763,3
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,5
2773,8
2774,3
2775,4
2776,5
2777,4
2778,1
2779,0
2780,5
2781,3
2782,9
2783,8
2784,8
2785,9
2786,5
2787,1
2788,7
2789,5
2790,3
2791,7
2792,0
2793,8
2794,0
2795,8
2796,5
2797,1
2798,8
2799,9
2800,8
2801,0
2802,3
2803,3
2804,3
2805,7
2806,10
2807,10
2808,5
2809,9
2810,9
2811,5
2812,8
2813,8
2814,10
2815,10
2816,9
2817,7
2818,4
2819,0
2820,5
2821,5
2822,1
2823,5
2824,9
2825,5
2826,0
2827,4
2828,1
2829,8
2830,5
2831,9
2832,3
2833,5
2834,10
2835,0
2836,2
2837,4
2838,4
2839,5
2840,4
2841,7
2842,9
2843,3
2844,9
2845,8
2846,3
2847,4
2848,5
2849,5
2850,3
2851,0
2852,5
2853,2
2854,7
2855,5
2856,10
2857,10
2858,8
2859,0
2860,9
2861,9
2862,4
2863,5
2864,3
2865,5
2866,10
2867,3
2868,6
2869,5
2870,5
2871,8
2872,0
2873,5
2874,0
2875,3
2876,8
2877,9
2878,0
2879,3
2880,3
2881,3
2882,6
2883,8
2884,4
2885,9
2886,1
2887,2
2888,10
2889,7
2890,8
2891,8
2892,9
2893,3
2894,8
2895,8
2896,8
2897,8
2898,9
2899,1
2900,9
2901,10
2902,8
2903,3
2904,5
2905,9
2906,4
2907,10
2908,5
2909,3
2910,9
2911,5
2912,5
2913,5
2914,9
2915,8
2916,5
2917,6
2918,8
2919,5
2920,3
2921,3
2922,5
2923,8
2924,3
2925,8
2926,3
2927,3
2928,4
2929,0
2930,7
2931,3
2932,10
2933,9
2934,9
2935,5
2936,6
2937,5
2938,0
2939,8
2940,1
2941,0
2942,5
2943,2
2944,5
2945,6
2946,9
2947,3
2948,4
2949,4
2950,7
2951,3
2952,3
2953,6
2954,7
2955,0
2956,8
2957,10
2958,3
2959,5
2960,4
2961,4
2962,9
2963,9
2964,0
2965,6
2966,3
2967,4
2968,2
2969,2
2970,10
2971,0
2972,9
2973,0
2974,5
2975,5
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,7
2983,1
2984,6
2985,1
2986,3
2987,6
2988,7
2989,9
2990,5
2991,5
2992,5
2993,7
2994,9
2995,9
2996,3
