Id,Category
781,3
782,5
783,9
784,8
785,8
786,0
787,0
788,8
789,10
790,0
791,8
792,7
793,9
794,7
795,9
796,9
797,2
798,3
799,2
800,8
801,2
802,0
803,8
804,0
805,3
806,10
807,8
808,10
809,4
810,4
811,9
812,0
813,5
814,4
815,4
816,5
817,9
818,0
819,7
820,8
821,8
822,9
823,10
824,0
825,3
826,4
827,3
828,9
829,0
830,0
831,9
832,8
833,3
834,4
835,6
836,5
837,4
838,2
839,3
840,5
841,10
842,5
843,0
844,8
845,2
846,3
847,4
848,8
849,7
850,4
851,1
852,9
853,3
854,10
855,10
856,10
857,10
858,0
859,5
860,1
861,1
862,0
863,9
864,5
865,9
866,4
867,10
868,8
869,2
870,3
871,0
872,5
873,6
874,9
875,3
876,8
877,8
878,5
879,10
880,5
881,5
882,9
883,6
884,4
885,8
886,0
887,4
888,5
889,4
890,6
891,8
892,5
893,4
894,6
895,1
896,3
897,5
898,4
899,9
900,6
901,10
902,8
903,9
904,5
905,8
906,7
907,5
908,9
909,9
910,10
911,4
912,4
913,2
914,2
915,3
916,5
917,3
918,9
919,4
920,0
921,0
922,8
923,9
924,9
925,2
926,9
927,1
928,4
929,9
930,9
931,2
932,1
933,4
934,0
935,5
936,1
937,9
938,8
939,8
940,9
941,5
942,0
943,8
944,2
945,10
946,7
947,1
948,8
949,6
950,7
951,10
952,6
953,9
954,4
955,9
956,6
957,6
958,8
959,9
960,2
961,5
962,0
963,8
964,5
965,0
966,9
967,5
968,2
969,4
970,10
971,0
972,1
973,5
974,0
975,6
976,7
977,5
978,9
979,0
980,3
981,6
982,3
983,9
984,3
985,1
986,8
987,2
988,8
989,3
990,5
991,7
992,5
993,6
994,1
995,8
996,6
997,2
998,9
999,5
1000,9
1001,2
1002,10
1003,7
1004,3
1005,6
1006,3
1007,1
1008,9
1009,5
1010,5
1011,0
1012,6
1013,5
1014,0
1015,10
1016,4
1017,5
1018,3
1019,9
1020,10
1021,9
1022,5
1023,8
1024,9
1025,5
1026,9
1027,0
1028,4
1029,5
1030,10
1031,4
1032,7
1033,1
1034,8
1035,10
1036,8
1037,8
1038,4
1039,8
1040,9
1041,8
1042,9
1043,9
1044,3
1045,9
1046,9
1047,5
1048,4
1049,9
1050,3
1051,4
1052,9
1053,5
1054,8
1055,9
1056,0
1057,5
1058,3
1059,9
1060,10
1061,10
1062,5
1063,5
1064,9
1065,5
1066,4
1067,10
1068,9
1069,9
1070,9
1071,6
1072,0
1073,8
1074,8
1075,4
1076,6
1077,9
1078,5
1079,10
1080,9
1081,5
1082,6
1083,9
1084,4
1085,3
1086,1
1087,5
1088,1
1089,8
1090,2
1091,0
1092,3
1093,5
1094,0
1095,2
1096,10
1097,2
1098,4
1099,6
1100,7
1101,3
1102,5
1103,4
1104,6
1105,7
1106,9
1107,10
1108,8
1109,9
1110,0
1111,9
1112,2
1113,9
1114,6
1115,3
1116,7
1117,5
1118,9
1119,5
1120,6
1121,9
1122,7
1123,4
1124,1
1125,9
1126,6
1127,3
1128,8
1129,4
1130,5
1131,1
1132,8
1133,6
1134,4
1135,8
1136,9
1137,9
1138,2
1139,8
1140,3
1141,3
1142,9
1143,2
1144,8
1145,8
1146,2
1147,10
1148,3
1149,10
1150,4
1151,5
1152,6
1153,0
1154,8
1155,9
1156,5
1157,5
1158,2
1159,2
1160,9
1161,5
1162,9
1163,9
1164,0
1165,2
1166,3
1167,5
1168,2
1169,5
1170,4
1171,2
1172,7
1173,2
1174,8
1175,0
1176,10
1177,1
1178,4
1179,0
1180,1
1181,6
1182,3
1183,5
1184,9
1185,6
1186,6
1187,4
1188,8
1189,9
1190,7
1191,5
1192,8
1193,6
1194,10
1195,3
1196,4
1197,5
1198,0
1199,9
1200,5
1201,0
1202,9
1203,3
1204,8
1205,5
1206,8
1207,9
1208,9
1209,3
1210,9
1211,0
1212,5
1213,10
1214,2
1215,8
1216,8
1217,10
1218,0
1219,9
1220,7
1221,5
1222,3
1223,1
1224,2
1225,9
1226,8
1227,6
1228,1
1229,2
1230,3
1231,5
1232,10
1233,5
1234,2
1235,8
1236,4
1237,0
1238,4
1239,9
1240,6
1241,4
1242,2
1243,9
1244,9
1245,8
1246,4
1247,5
1248,3
1249,5
1250,8
1251,9
1252,10
1253,5
1254,5
1255,7
1256,4
1257,10
1258,8
1259,1
1260,0
1261,4
1262,5
1263,0
1264,4
1265,9
1266,5
1267,10
1268,10
1269,0
1270,2
1271,2
1272,2
1273,0
1274,3
1275,3
1276,4
1277,10
1278,10
1279,1
1280,9
1281,1
1282,9
1283,5
1284,0
1285,3
1286,1
1287,9
1288,10
1289,9
1290,8
1291,8
1292,5
1293,5
1294,8
1295,5
1296,3
1297,4
1298,9
1299,0
1300,9
1301,9
1302,5
1303,1
1304,0
1305,1
1306,2
1307,9
1308,5
1309,0
1310,0
1311,3
1312,2
1313,1
1314,4
1315,3
1316,4
1317,10
1318,5
1319,10
1320,5
1321,6
1322,3
1323,7
1324,4
1325,2
1326,6
1327,4
1328,4
1329,1
1330,10
1331,9
1332,5
1333,1
1334,9
1335,4
1336,3
1337,1
1338,0
1339,1
1340,5
1341,8
1342,4
1343,8
1344,9
1345,7
1346,8
1347,7
1348,2
1349,6
1350,3
1351,5
1352,1
1353,1
1354,8
1355,3
1356,5
1357,6
1358,2
1359,9
1360,0
1361,9
1362,5
1363,5
1364,10
1365,7
1366,6
1367,9
1368,5
1369,9
1370,8
1371,9
1372,5
1373,2
1374,9
1375,4
1376,10
1377,8
1378,4
1379,8
1380,4
1381,2
1382,8
1383,1
1384,5
1385,4
1386,9
1387,8
1388,9
1389,4
1390,10
1391,8
1392,6
1393,5
1394,2
1395,2
1396,10
1397,2
1398,8
1399,9
1400,1
1401,9
1402,9
1403,9
1404,9
1405,4
1406,3
1407,4
1408,0
1409,2
1410,0
1411,2
1412,6
1413,8
1414,2
1415,2
1416,5
1417,0
1418,5
1419,0
1420,10
1421,0
1422,3
1423,0
1424,10
1425,0
1426,0
1427,0
1428,4
1429,2
1430,9
1431,7
1432,8
1433,4
1434,9
1435,6
1436,5
1437,4
1438,5
1439,5
1440,9
1441,3
1442,2
1443,1
1444,10
1445,3
1446,1
1447,10
1448,6
1449,0
1450,3
1451,4
1452,8
1453,9
1454,3
1455,9
1456,9
1457,4
1458,4
1459,0
1460,4
1461,8
1462,2
1463,5
1464,9
1465,8
1466,8
1467,9
1468,1
1469,2
1470,8
1471,7
1472,2
1473,5
1474,0
1475,6
1476,9
1477,4
1478,2
1479,6
1480,9
1481,5
1482,9
1483,4
1484,4
1485,2
1486,4
1487,3
1488,8
1489,9
1490,2
1491,8
1492,8
1493,1
1494,10
1495,9
1496,9
1497,4
1498,4
1499,10
1500,10
1501,6
1502,8
1503,9
1504,9
1505,9
1506,9
1507,7
1508,8
1509,4
1510,0
1511,10
1512,2
1513,3
1514,5
1515,9
1516,10
1517,5
1518,8
1519,10
1520,5
1521,2
1522,6
1523,0
1524,4
1525,5
1526,5
1527,0
1528,3
1529,4
1530,10
1531,2
1532,0
1533,4
1534,6
1535,2
1536,3
1537,4
1538,7
1539,9
1540,9
1541,6
1542,4
1543,6
1544,6
1545,6
1546,9
1547,2
1548,10
1549,4
1550,2
1551,8
1552,6
1553,2
1554,5
1555,1
1556,8
1557,0
1558,10
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,4
1568,9
1569,1
1570,3
1571,2
1572,10
1573,8
1574,10
1575,0
1576,1
1577,3
1578,1
1579,7
1580,9
1581,6
1582,8
1583,9
1584,8
1585,3
1586,4
1587,5
1588,9
1589,4
1590,2
1591,10
1592,9
1593,10
1594,8
1595,4
1596,10
1597,7
1598,3
1599,10
1600,9
1601,4
1602,5
1603,9
1604,8
1605,8
1606,0
1607,4
1608,7
1609,6
1610,0
1611,10
1612,9
1613,1
1614,6
1615,7
1616,0
1617,4
1618,5
1619,8
1620,4
1621,0
1622,2
1623,8
1624,9
1625,2
1626,9
1627,2
1628,9
1629,1
1630,5
1631,1
1632,5
1633,3
1634,8
1635,0
1636,3
1637,5
1638,5
1639,1
1640,0
1641,8
1642,5
1643,2
1644,4
1645,3
1646,9
1647,8
1648,1
1649,8
1650,7
1651,5
1652,10
1653,3
1654,9
1655,0
1656,1
1657,3
1658,5
1659,4
1660,0
1661,4
1662,1
1663,5
1664,5
1665,7
1666,8
1667,0
1668,1
1669,4
1670,2
1671,6
1672,6
1673,8
1674,9
1675,4
1676,5
1677,4
1678,5
1679,3
1680,5
1681,5
1682,4
1683,3
1684,5
1685,4
1686,8
1687,3
1688,8
1689,4
1690,5
1691,2
1692,5
1693,9
1694,5
1695,9
1696,8
1697,2
1698,9
1699,5
1700,4
1701,1
1702,8
1703,3
1704,8
1705,8
1706,10
1707,10
1708,0
1709,6
1710,3
1711,10
1712,5
1713,4
1714,4
1715,9
1716,2
1717,5
1718,9
1719,5
1720,1
1721,5
1722,4
1723,0
1724,9
1725,9
1726,3
1727,10
1728,1
1729,3
1730,1
1731,8
1732,9
1733,2
1734,0
1735,0
1736,9
1737,6
1738,0
1739,8
1740,5
1741,0
1742,9
1743,9
1744,0
1745,0
1746,10
1747,4
1748,9
1749,9
1750,3
1751,4
1752,3
1753,6
1754,3
1755,5
1756,3
1757,7
1758,4
1759,2
1760,1
1761,4
1762,6
1763,6
1764,1
1765,9
1766,3
1767,5
1768,0
1769,8
1770,5
1771,8
1772,10
1773,5
1774,8
1775,3
1776,10
1777,9
1778,3
1779,1
1780,3
1781,2
1782,6
1783,9
1784,9
1785,6
1786,5
1787,8
1788,1
1789,9
1790,8
1791,0
1792,9
1793,1
1794,4
1795,7
1796,5
1797,10
1798,2
1799,1
1800,1
1801,4
1802,5
1803,8
1804,6
1805,0
1806,9
1807,5
1808,9
1809,8
1810,9
1811,4
1812,5
1813,1
1814,10
1815,2
1816,10
1817,2
1818,2
1819,7
1820,9
1821,3
1822,9
1823,0
1824,1
1825,1
1826,1
1827,9
1828,9
1829,5
1830,0
1831,2
1832,8
1833,2
1834,6
1835,1
1836,3
1837,9
1838,2
1839,8
1840,3
1841,6
1842,0
1843,8
1844,5
1845,8
1846,3
1847,2
1848,3
1849,8
1850,5
1851,5
1852,3
1853,4
1854,7
1855,3
1856,6
1857,10
1858,1
1859,6
1860,8
1861,2
1862,0
1863,5
1864,8
1865,2
1866,2
1867,2
1868,1
1869,3
1870,1
1871,8
1872,0
1873,10
1874,5
1875,9
1876,8
1877,0
1878,0
1879,6
1880,3
1881,8
1882,5
1883,3
1884,4
1885,0
1886,9
1887,8
1888,3
1889,4
1890,4
1891,4
1892,1
1893,7
1894,3
1895,3
1896,6
1897,5
1898,0
1899,5
1900,0
1901,3
1902,3
1903,5
1904,8
1905,1
1906,5
1907,2
1908,1
1909,6
1910,10
1911,8
1912,3
1913,2
1914,9
1915,9
1916,9
1917,8
1918,8
1919,3
1920,8
1921,8
1922,10
1923,3
1924,0
1925,5
1926,5
1927,3
1928,8
1929,8
1930,5
1931,8
1932,0
1933,2
1934,5
1935,8
1936,10
1937,0
1938,0
1939,9
1940,7
1941,4
1942,2
1943,9
1944,6
1945,9
1946,3
1947,0
1948,10
1949,5
1950,9
1951,5
1952,10
1953,6
1954,8
1955,2
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,3
1963,10
1964,8
1965,10
1966,5
1967,8
1968,7
1969,5
1970,7
1971,4
1972,5
1973,9
1974,5
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,3
1984,7
1985,2
1986,2
1987,5
1988,0
1989,2
1990,2
1991,3
1992,10
1993,9
1994,5
1995,10
1996,8
1997,0
1998,0
1999,0
2000,5
2001,5
2002,5
2003,4
2004,5
2005,7
2006,3
2007,9
2008,9
2009,3
2010,1
2011,1
2012,7
2013,6
2014,6
2015,2
2016,7
2017,3
2018,9
2019,8
2020,2
2021,0
2022,5
2023,9
2024,0
2025,2
2026,4
2027,1
2028,4
2029,6
2030,4
2031,8
2032,10
2033,4
2034,0
2035,8
2036,5
2037,6
2038,5
2039,0
2040,3
2041,0
2042,5
2043,7
2044,2
2045,4
2046,5
2047,3
2048,6
2049,9
2050,6
2051,3
2052,7
2053,10
2054,7
2055,0
2056,4
2057,9
2058,1
2059,9
2060,4
2061,4
2062,10
2063,0
2064,10
2065,5
2066,5
2067,9
2068,0
2069,3
2070,1
2071,9
2072,5
2073,8
2074,4
2075,9
2076,8
2077,6
2078,4
2079,5
2080,1
2081,4
2082,9
2083,9
2084,8
2085,5
2086,9
2087,2
2088,7
2089,3
2090,4
2091,1
2092,3
2093,1
2094,5
2095,8
2096,8
2097,5
2098,6
2099,5
2100,3
2101,2
2102,3
2103,2
2104,5
2105,8
2106,5
2107,5
2108,3
2109,5
2110,8
2111,1
2112,9
2113,7
2114,2
2115,8
2116,4
2117,5
2118,10
2119,2
2120,9
2121,6
2122,9
2123,10
2124,8
2125,0
2126,9
2127,4
2128,7
2129,10
2130,6
2131,9
2132,9
2133,10
2134,3
2135,5
2136,8
2137,6
2138,6
2139,1
2140,3
2141,2
2142,4
2143,6
2144,6
2145,5
2146,4
2147,6
2148,4
2149,8
2150,1
2151,9
2152,8
2153,6
2154,2
2155,6
2156,10
2157,1
2158,5
2159,5
2160,0
2161,0
2162,4
2163,9
2164,10
2165,2
2166,3
2167,4
2168,6
2169,4
2170,8
2171,7
2172,9
2173,5
2174,3
2175,3
2176,5
2177,6
2178,6
2179,4
2180,1
2181,5
2182,2
2183,6
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,5
2191,9
2192,5
2193,2
2194,4
2195,2
2196,9
2197,8
2198,4
2199,5
2200,0
2201,2
2202,4
2203,5
2204,1
2205,9
2206,2
2207,5
2208,2
2209,8
2210,8
2211,10
2212,0
2213,4
2214,2
2215,1
2216,10
2217,6
2218,8
2219,2
2220,3
2221,4
2222,0
2223,1
2224,9
2225,1
2226,2
2227,2
2228,3
2229,9
2230,0
2231,4
2232,3
2233,8
2234,6
2235,6
2236,10
2237,2
2238,4
2239,10
2240,10
2241,3
2242,2
2243,2
2244,9
2245,9
2246,2
2247,2
2248,2
2249,1
2250,10
2251,4
2252,0
2253,6
2254,8
2255,10
2256,1
2257,4
2258,10
2259,3
2260,0
2261,5
2262,4
2263,5
2264,10
2265,1
2266,10
2267,7
2268,4
2269,1
2270,10
2271,9
2272,4
2273,0
2274,8
2275,9
2276,1
2277,8
2278,4
2279,2
2280,0
2281,1
2282,2
2283,3
2284,2
2285,2
2286,1
2287,5
2288,9
2289,8
2290,9
2291,0
2292,10
2293,0
2294,0
2295,2
2296,7
2297,5
2298,6
2299,8
2300,4
2301,9
2302,8
2303,6
2304,4
2305,1
2306,8
2307,4
2308,8
2309,1
2310,5
2311,5
2312,5
2313,1
2314,4
2315,6
2316,9
2317,2
2318,9
2319,9
2320,2
2321,8
2322,5
2323,8
2324,9
2325,10
2326,5
2327,5
2328,5
2329,6
2330,3
2331,4
2332,4
2333,6
2334,4
2335,6
2336,4
2337,6
2338,0
2339,10
2340,10
2341,6
2342,2
2343,9
2344,4
2345,8
2346,8
2347,8
2348,5
2349,3
2350,8
2351,0
2352,6
2353,9
2354,4
2355,3
2356,4
2357,6
2358,2
2359,3
2360,8
2361,7
2362,3
2363,6
2364,0
2365,6
2366,5
2367,4
2368,8
2369,6
2370,0
2371,6
2372,4
2373,6
2374,9
2375,1
2376,3
2377,8
2378,4
2379,5
2380,9
2381,2
2382,9
2383,4
2384,10
2385,4
2386,0
2387,9
2388,0
2389,0
2390,4
2391,5
2392,4
2393,3
2394,10
2395,5
2396,3
2397,1
2398,5
2399,6
2400,5
2401,3
2402,1
2403,2
2404,8
2405,10
2406,9
2407,8
2408,6
2409,3
2410,5
2411,0
2412,8
2413,9
2414,9
2415,8
2416,8
2417,3
2418,1
2419,9
2420,5
2421,5
2422,9
2423,5
2424,9
2425,7
2426,10
2427,5
2428,9
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,4
2436,5
2437,2
2438,9
2439,9
2440,8
2441,9
2442,10
2443,3
2444,4
2445,9
2446,5
2447,8
2448,0
2449,5
2450,3
2451,8
2452,6
2453,10
2454,4
2455,7
2456,8
2457,10
2458,4
2459,3
2460,10
2461,0
2462,0
2463,5
2464,9
2465,0
2466,9
2467,8
2468,1
2469,1
2470,9
2471,6
2472,6
2473,2
2474,8
2475,0
2476,7
2477,5
2478,8
2479,0
2480,3
2481,0
2482,0
2483,2
2484,2
2485,0
2486,10
2487,0
2488,1
2489,6
2490,4
2491,9
2492,3
2493,5
2494,2
2495,5
2496,9
2497,10
2498,4
2499,8
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,5
2508,0
2509,8
2510,10
2511,2
2512,3
2513,4
2514,6
2515,4
2516,10
2517,5
2518,0
2519,2
2520,8
2521,8
2522,8
2523,9
2524,9
2525,2
2526,9
2527,5
2528,3
2529,8
2530,9
2531,9
2532,5
2533,5
2534,10
2535,9
2536,3
2537,8
2538,9
2539,2
2540,3
2541,9
2542,9
2543,5
2544,3
2545,1
2546,4
2547,8
2548,9
2549,10
2550,10
2551,8
2552,8
2553,5
2554,0
2555,2
2556,9
2557,2
2558,8
2559,4
2560,3
2561,3
2562,0
2563,8
2564,9
2565,8
2566,7
2567,5
2568,2
2569,5
2570,9
2571,10
2572,3
2573,5
2574,9
2575,9
2576,5
2577,9
2578,10
2579,2
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,1
2589,4
2590,4
2591,4
2592,1
2593,5
2594,1
2595,10
2596,8
2597,8
2598,0
2599,3
2600,10
2601,7
2602,10
2603,5
2604,9
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,3
2613,0
2614,5
2615,5
2616,3
2617,6
2618,8
2619,3
2620,0
2621,9
2622,2
2623,5
2624,1
2625,9
2626,9
2627,9
2628,4
2629,1
2630,9
2631,9
2632,3
2633,0
2634,6
2635,6
2636,9
2637,7
2638,5
2639,4
2640,2
2641,5
2642,8
2643,0
2644,10
2645,6
2646,8
2647,2
2648,9
2649,3
2650,2
2651,0
2652,0
2653,2
2654,9
2655,10
2656,0
2657,8
2658,8
2659,9
2660,9
2661,7
2662,9
2663,3
2664,4
2665,4
2666,3
2667,10
2668,9
2669,7
2670,9
2671,9
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,10
2681,7
2682,10
2683,10
2684,9
2685,3
2686,7
2687,2
2688,5
2689,5
2690,9
2691,5
2692,3
2693,0
2694,3
2695,9
2696,2
2697,6
2698,4
2699,10
2700,6
2701,8
2702,5
2703,1
2704,10
2705,9
2706,3
2707,9
2708,3
2709,5
2710,9
2711,0
2712,8
2713,0
2714,10
2715,9
2716,8
2717,0
2718,0
2719,9
2720,9
2721,10
2722,8
2723,7
2724,4
2725,1
2726,6
2727,5
2728,3
2729,8
2730,0
2731,4
2732,4
2733,1
2734,9
2735,9
2736,0
2737,10
2738,9
2739,8
2740,0
2741,0
2742,9
2743,6
2744,6
2745,1
2746,8
2747,0
2748,10
2749,4
2750,9
2751,2
2752,5
2753,0
2754,5
2755,6
2756,5
2757,5
2758,9
2759,8
2760,9
2761,5
2762,4
2763,3
2764,2
2765,2
2766,6
2767,4
2768,10
2769,9
2770,6
2771,7
2772,4
2773,8
2774,3
2775,4
2776,5
2777,3
2778,1
2779,3
2780,5
2781,8
2782,9
2783,5
2784,3
2785,2
2786,1
2787,9
2788,10
2789,8
2790,3
2791,6
2792,9
2793,8
2794,4
2795,8
2796,3
2797,2
2798,8
2799,9
2800,6
2801,0
2802,3
2803,0
2804,0
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,4
2812,8
2813,5
2814,6
2815,8
2816,9
2817,3
2818,0
2819,6
2820,5
2821,5
2822,9
2823,9
2824,9
2825,4
2826,6
2827,4
2828,1
2829,10
2830,5
2831,9
2832,0
2833,0
2834,5
2835,0
2836,9
2837,4
2838,5
2839,5
2840,4
2841,0
2842,2
2843,0
2844,9
2845,8
2846,0
2847,1
2848,5
2849,5
2850,3
2851,6
2852,4
2853,2
2854,7
2855,6
2856,10
2857,10
2858,8
2859,4
2860,10
2861,9
2862,0
2863,0
2864,9
2865,5
2866,8
2867,4
2868,6
2869,5
2870,4
2871,8
2872,3
2873,1
2874,2
2875,3
2876,8
2877,9
2878,3
2879,2
2880,3
2881,3
2882,6
2883,8
2884,0
2885,9
2886,3
2887,3
2888,10
2889,3
2890,9
2891,8
2892,8
2893,8
2894,5
2895,8
2896,9
2897,8
2898,9
2899,2
2900,9
2901,10
2902,8
2903,3
2904,4
2905,2
2906,4
2907,10
2908,0
2909,5
2910,9
2911,5
2912,5
2913,5
2914,9
2915,8
2916,5
2917,9
2918,8
2919,5
2920,5
2921,3
2922,5
2923,1
2924,3
2925,8
2926,1
2927,4
2928,4
2929,9
2930,7
2931,0
2932,3
2933,9
2934,9
2935,8
2936,3
2937,5
2938,0
2939,8
2940,1
2941,4
2942,5
2943,3
2944,4
2945,0
2946,9
2947,0
2948,4
2949,10
2950,0
2951,1
2952,3
2953,4
2954,2
2955,0
2956,8
2957,2
2958,3
2959,3
2960,4
2961,4
2962,9
2963,9
2964,0
2965,6
2966,0
2967,4
2968,9
2969,2
2970,10
2971,9
2972,9
2973,4
2974,5
2975,5
2976,5
2977,4
2978,10
2979,4
2980,10
2981,10
2982,0
2983,1
2984,7
2985,1
2986,0
2987,8
2988,7
2989,9
2990,8
2991,5
2992,5
2993,7
2994,9
2995,9
2996,1
