Id,Category
1926,5
1927,1
1928,8
1929,3
1930,4
1931,10
1932,0
1933,5
1934,5
1935,8
1936,10
1937,0
1938,7
1939,3
1940,6
1941,7
1942,1
1943,9
1944,0
1945,9
1946,2
1947,7
1948,10
1949,5
1950,9
1951,10
1952,10
1953,6
1954,8
1955,0
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,3
1963,7
1964,5
1965,10
1966,5
1967,8
1968,6
1969,5
1970,7
1971,5
1972,3
1973,9
1974,6
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,0
1983,1
1984,7
1985,8
1986,0
1987,0
1988,0
1989,8
1990,3
1991,3
1992,10
1993,7
1994,5
1995,0
1996,0
1997,4
1998,2
1999,7
2000,5
2001,5
2002,9
2003,5
2004,4
2005,7
2006,6
2007,9
2008,2
2009,5
2010,1
2011,1
2012,7
2013,6
2014,7
2015,2
2016,7
2017,0
2018,9
2019,8
2020,6
2021,0
2022,2
2023,9
2024,0
2025,2
2026,4
2027,0
2028,4
2029,6
2030,2
2031,0
2032,10
2033,0
2034,0
2035,0
2036,5
2037,6
2038,4
2039,3
2040,3
2041,0
2042,5
2043,6
2044,6
2045,4
2046,2
2047,6
2048,5
2049,9
2050,6
2051,3
2052,0
2053,8
2054,4
2055,4
2056,0
2057,10
2058,2
2059,9
2060,4
2061,4
2062,10
2063,4
2064,10
2065,0
2066,5
2067,9
2068,0
2069,3
2070,1
2071,9
2072,5
2073,9
2074,4
2075,10
2076,8
2077,6
2078,4
2079,6
2080,1
2081,9
2082,5
2083,9
2084,3
2085,5
2086,5
2087,2
2088,6
2089,6
2090,4
2091,1
2092,0
2093,0
2094,5
2095,8
2096,0
2097,5
2098,0
2099,10
2100,2
2101,0
2102,2
2103,5
2104,2
2105,8
2106,5
2107,5
2108,3
2109,5
2110,5
2111,1
2112,9
2113,7
2114,1
2115,8
2116,6
2117,5
2118,10
2119,8
2120,9
2121,0
2122,9
2123,10
2124,5
2125,0
2126,5
2127,4
2128,6
2129,10
2130,6
2131,2
2132,9
2133,10
2134,0
2135,5
2136,8
2137,6
2138,6
2139,1
2140,2
2141,1
2142,1
2143,7
2144,6
2145,4
2146,9
2147,0
2148,1
2149,8
2150,2
2151,2
2152,8
2153,6
2154,0
2155,7
2156,8
2157,1
2158,5
2159,5
2160,6
2161,0
2162,4
2163,0
2164,10
2165,2
2166,2
2167,10
2168,6
2169,4
2170,1
2171,7
2172,1
2173,5
2174,0
2175,3
2176,5
2177,6
2178,9
2179,4
2180,4
2181,8
2182,1
2183,5
2184,9
2185,2
2186,7
2187,3
2188,4
2189,4
2190,10
2191,5
2192,5
2193,2
2194,0
2195,2
2196,9
2197,8
2198,4
2199,2
2200,4
2201,2
2202,4
2203,5
2204,2
2205,9
2206,4
2207,5
2208,0
2209,2
2210,2
2211,8
2212,0
2213,4
2214,2
2215,2
2216,8
2217,5
2218,8
2219,9
2220,8
2221,3
2222,6
2223,1
2224,8
2225,1
2226,2
2227,1
2228,8
2229,9
2230,0
2231,9
2232,6
2233,8
2234,6
2235,6
2236,10
2237,4
2238,7
2239,8
2240,4
2241,1
2242,0
2243,2
2244,9
2245,9
2246,2
2247,5
2248,5
2249,1
2250,7
2251,4
2252,0
2253,6
2254,8
2255,1
2256,1
2257,1
2258,1
2259,7
2260,0
2261,5
2262,7
2263,0
2264,10
2265,1
2266,8
2267,6
2268,1
2269,2
2270,2
2271,9
2272,5
2273,6
2274,8
2275,9
2276,2
2277,8
2278,0
2279,8
2280,3
2281,1
2282,0
2283,3
2284,2
2285,3
2286,1
2287,5
2288,2
2289,8
2290,2
2291,0
2292,10
2293,6
2294,0
2295,10
2296,7
2297,5
2298,0
2299,2
2300,4
2301,9
2302,8
2303,5
2304,2
2305,9
2306,8
2307,5
2308,8
2309,2
2310,5
2311,9
2312,5
2313,0
2314,1
2315,2
2316,5
2317,0
2318,9
2319,9
2320,2
2321,5
2322,5
2323,9
2324,9
2325,2
2326,5
2327,8
2328,5
2329,6
2330,6
2331,3
2332,4
2333,6
2334,4
2335,6
2336,9
2337,7
2338,1
2339,8
2340,10
2341,8
2342,5
2343,9
2344,5
2345,8
2346,8
2347,0
2348,5
2349,3
2350,8
2351,0
2352,6
2353,4
2354,4
2355,3
2356,4
2357,6
2358,1
2359,2
2360,1
2361,6
2362,10
2363,6
2364,3
2365,6
2366,5
2367,10
2368,5
2369,3
2370,2
2371,2
2372,4
2373,6
2374,5
2375,8
2376,0
2377,8
2378,0
2379,5
2380,1
2381,2
2382,7
2383,4
2384,10
2385,4
2386,6
2387,4
2388,0
2389,0
2390,3
2391,8
2392,4
2393,3
2394,2
2395,5
2396,6
2397,2
2398,5
2399,3
2400,2
2401,5
2402,9
2403,2
2404,3
2405,10
2406,6
2407,4
2408,6
2409,9
2410,0
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,3
2418,2
2419,8
2420,5
2421,5
2422,2
2423,4
2424,9
2425,2
2426,10
2427,0
2428,4
2429,6
2430,2
2431,4
2432,5
2433,4
2434,5
2435,0
2436,4
2437,3
2438,9
2439,9
2440,8
2441,0
2442,8
2443,1
2444,4
2445,1
2446,5
2447,8
2448,4
2449,4
2450,6
2451,8
2452,6
2453,6
2454,4
2455,7
2456,0
2457,10
2458,8
2459,1
2460,10
2461,0
2462,10
2463,2
2464,9
2465,0
2466,9
2467,8
2468,1
2469,1
2470,9
2471,6
2472,6
2473,0
2474,8
2475,7
2476,7
2477,4
2478,1
2479,8
2480,4
2481,2
2482,8
2483,2
2484,10
2485,7
2486,10
2487,0
2488,4
2489,6
2490,4
2491,9
2492,8
2493,6
2494,2
2495,5
2496,9
2497,8
2498,0
2499,2
2500,3
2501,8
2502,5
2503,5
2504,0
2505,1
2506,1
2507,7
2508,7
2509,8
2510,10
2511,2
2512,1
2513,4
2514,9
2515,2
2516,4
2517,5
2518,6
2519,8
2520,2
2521,8
2522,8
2523,0
2524,9
2525,8
2526,9
2527,8
2528,5
2529,8
2530,9
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,1
2539,5
2540,3
2541,2
2542,9
2543,5
2544,7
2545,1
2546,4
2547,7
2548,9
2549,10
2550,10
2551,9
2552,8
2553,1
2554,0
2555,5
2556,1
2557,10
2558,10
2559,4
2560,5
2561,9
2562,0
2563,9
2564,9
2565,8
2566,9
2567,5
2568,5
2569,2
2570,9
2571,10
2572,2
2573,5
2574,9
2575,9
2576,0
2577,2
2578,8
2579,5
2580,8
2581,3
2582,1
2583,9
2584,6
2585,0
2586,9
2587,4
2588,0
2589,0
2590,0
2591,4
2592,1
2593,5
2594,5
2595,10
2596,8
2597,1
2598,0
2599,0
2600,10
2601,6
2602,3
2603,3
2604,1
2605,7
2606,8
2607,6
2608,3
2609,0
2610,0
2611,4
2612,4
2613,0
2614,8
2615,5
2616,0
2617,5
2618,0
2619,3
2620,3
2621,6
2622,5
2623,2
2624,5
2625,9
2626,9
2627,9
2628,0
2629,2
2630,9
2631,2
2632,0
2633,0
2634,5
2635,7
2636,4
2637,7
2638,6
2639,4
2640,2
2641,5
2642,8
2643,10
2644,8
2645,6
2646,8
2647,2
2648,2
2649,3
2650,0
2651,2
2652,7
2653,2
2654,10
2655,10
2656,2
2657,8
2658,1
2659,1
2660,3
2661,6
2662,6
2663,1
2664,4
2665,2
2666,5
2667,10
2668,9
2669,7
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,0
2681,0
2682,10
2683,8
2684,4
2685,0
2686,7
2687,5
2688,5
2689,2
2690,9
2691,5
2692,1
2693,0
2694,3
2695,9
2696,5
2697,6
2698,4
2699,10
2700,6
2701,5
2702,5
2703,4
2704,10
2705,9
2706,1
2707,9
2708,3
2709,5
2710,9
2711,4
2712,8
2713,2
2714,8
2715,9
2716,8
2717,0
2718,9
2719,5
2720,9
2721,10
2722,8
2723,7
2724,2
2725,4
2726,6
2727,2
2728,1
2729,8
2730,8
2731,4
2732,2
2733,0
2734,9
2735,9
2736,0
2737,10
2738,9
2739,1
2740,6
2741,6
2742,9
2743,5
2744,7
2745,1
2746,8
2747,2
2748,10
2749,2
2750,8
2751,0
2752,5
2753,1
2754,5
2755,0
2756,6
2757,5
2758,5
2759,10
2760,9
2761,0
2762,4
2763,0
2764,2
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,6
2772,0
2773,8
2774,0
2775,4
2776,5
2777,0
2778,1
2779,5
2780,5
2781,3
2782,9
2783,8
2784,0
2785,9
2786,1
2787,9
2788,6
2789,2
2790,8
2791,7
2792,0
2793,8
2794,1
2795,8
2796,5
2797,2
2798,8
2799,9
2800,0
2801,8
2802,3
2803,1
2804,4
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,8
2812,8
2813,9
2814,2
2815,10
2816,9
2817,0
2818,4
2819,2
2820,2
2821,5
2822,1
2823,5
2824,2
2825,4
2826,0
2827,4
2828,2
2829,8
2830,5
2831,9
2832,0
2833,0
2834,8
2835,0
2836,2
2837,4
2838,4
2839,2
2840,4
2841,6
2842,5
2843,0
2844,9
2845,8
2846,0
2847,0
2848,5
2849,5
2850,0
2851,0
2852,5
2853,2
2854,6
2855,8
2856,10
2857,8
2858,10
2859,4
2860,9
2861,9
2862,1
2863,0
2864,4
2865,5
2866,8
2867,2
2868,6
2869,5
2870,5
2871,8
2872,1
2873,2
2874,2
2875,3
2876,8
2877,9
2878,0
2879,2
2880,0
2881,2
2882,6
2883,8
2884,4
2885,9
2886,0
2887,2
2888,10
2889,4
2890,9
2891,8
2892,9
2893,0
2894,2
2895,5
2896,9
2897,8
2898,9
2899,5
2900,1
2901,6
2902,8
2903,3
2904,5
2905,9
2906,4
2907,5
2908,2
2909,3
2910,9
2911,5
2912,4
2913,5
2914,9
2915,8
2916,5
2917,6
2918,0
2919,2
2920,1
2921,3
2922,9
2923,1
2924,1
2925,8
2926,1
2927,9
2928,4
2929,2
2930,6
2931,0
2932,2
2933,9
2934,9
2935,2
2936,6
2937,2
2938,0
2939,8
2940,1
2941,4
2942,4
2943,2
2944,5
2945,3
2946,9
2947,3
2948,4
2949,2
2950,7
2951,1
2952,0
2953,6
2954,6
2955,0
2956,8
2957,10
2958,2
2959,8
2960,4
2961,4
2962,9
2963,6
2964,3
2965,3
2966,0
2967,4
2968,2
2969,2
2970,10
2971,9
2972,2
2973,1
2974,4
2975,5
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,0
2983,1
2984,6
2985,1
2986,0
2987,2
2988,7
2989,9
2990,8
2991,5
2992,5
2993,7
2994,9
2995,9
2996,2
