Id,Category
1926,5
1927,5
1928,0
1929,3
1930,5
1931,10
1932,0
1933,2
1934,5
1935,8
1936,10
1937,0
1938,0
1939,3
1940,6
1941,4
1942,0
1943,4
1944,7
1945,7
1946,1
1947,8
1948,10
1949,5
1950,1
1951,5
1952,6
1953,6
1954,1
1955,2
1956,2
1957,3
1958,4
1959,2
1960,9
1961,10
1962,3
1963,6
1964,8
1965,8
1966,5
1967,9
1968,7
1969,5
1970,7
1971,4
1972,8
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,4
1984,7
1985,1
1986,4
1987,3
1988,9
1989,5
1990,3
1991,3
1992,10
1993,9
1994,2
1995,7
1996,0
1997,4
1998,9
1999,7
2000,5
2001,5
2002,6
2003,5
2004,0
2005,2
2006,10
2007,4
2008,2
2009,2
2010,1
2011,1
2012,7
2013,6
2014,6
2015,2
2016,7
2017,0
2018,9
2019,2
2020,6
2021,6
2022,4
2023,9
2024,0
2025,2
2026,4
2027,3
2028,4
2029,6
2030,2
2031,8
2032,10
2033,4
2034,0
2035,1
2036,5
2037,6
2038,2
2039,0
2040,1
2041,7
2042,0
2043,7
2044,5
2045,5
2046,5
2047,8
2048,2
2049,9
2050,3
2051,3
2052,7
2053,2
2054,9
2055,4
2056,0
2057,10
2058,2
2059,9
2060,4
2061,2
2062,10
2063,3
2064,10
2065,9
2066,2
2067,4
2068,3
2069,3
2070,3
2071,1
2072,5
2073,9
2074,0
2075,8
2076,8
2077,6
2078,6
2079,4
2080,1
2081,4
2082,5
2083,2
2084,8
2085,5
2086,9
2087,2
2088,6
2089,3
2090,3
2091,4
2092,3
2093,1
2094,5
2095,8
2096,0
2097,5
2098,7
2099,10
2100,1
2101,5
2102,3
2103,5
2104,2
2105,2
2106,5
2107,3
2108,3
2109,8
2110,5
2111,1
2112,9
2113,9
2114,5
2115,8
2116,7
2117,5
2118,10
2119,1
2120,9
2121,0
2122,9
2123,10
2124,5
2125,7
2126,5
2127,4
2128,7
2129,10
2130,6
2131,1
2132,9
2133,10
2134,3
2135,5
2136,8
2137,6
2138,6
2139,1
2140,4
2141,0
2142,0
2143,7
2144,6
2145,4
2146,3
2147,7
2148,1
2149,8
2150,1
2151,9
2152,8
2153,0
2154,0
2155,3
2156,10
2157,3
2158,5
2159,5
2160,7
2161,0
2162,4
2163,0
2164,10
2165,3
2166,9
2167,10
2168,6
2169,0
2170,1
2171,6
2172,3
2173,8
2174,2
2175,4
2176,5
2177,6
2178,7
2179,2
2180,1
2181,8
2182,1
2183,5
2184,9
2185,9
2186,7
2187,8
2188,4
2189,1
2190,10
2191,2
2192,5
2193,1
2194,1
2195,2
2196,9
2197,8
2198,0
2199,2
2200,4
2201,2
2202,4
2203,5
2204,4
2205,9
2206,4
2207,2
2208,2
2209,5
2210,2
2211,10
2212,4
2213,4
2214,2
2215,3
2216,4
2217,5
2218,8
2219,9
2220,1
2221,10
2222,6
2223,1
2224,8
2225,1
2226,2
2227,8
2228,8
2229,5
2230,3
2231,4
2232,3
2233,8
2234,7
2235,6
2236,10
2237,2
2238,3
2239,8
2240,10
2241,1
2242,7
2243,5
2244,9
2245,9
2246,1
2247,2
2248,2
2249,1
2250,6
2251,9
2252,3
2253,6
2254,10
2255,10
2256,1
2257,4
2258,1
2259,7
2260,4
2261,9
2262,10
2263,0
2264,10
2265,4
2266,10
2267,7
2268,8
2269,2
2270,10
2271,9
2272,10
2273,7
2274,8
2275,9
2276,2
2277,10
2278,4
2279,8
2280,0
2281,2
2282,9
2283,3
2284,2
2285,2
2286,8
2287,3
2288,4
2289,8
2290,2
2291,2
2292,10
2293,3
2294,7
2295,10
2296,7
2297,5
2298,2
2299,8
2300,4
2301,9
2302,1
2303,4
2304,9
2305,2
2306,9
2307,10
2308,8
2309,1
2310,5
2311,3
2312,5
2313,0
2314,9
2315,10
2316,2
2317,2
2318,9
2319,9
2320,1
2321,5
2322,9
2323,8
2324,9
2325,10
2326,2
2327,1
2328,3
2329,6
2330,2
2331,3
2332,4
2333,6
2334,4
2335,9
2336,4
2337,9
2338,3
2339,8
2340,10
2341,6
2342,5
2343,3
2344,8
2345,1
2346,8
2347,2
2348,5
2349,3
2350,8
2351,0
2352,6
2353,7
2354,4
2355,3
2356,4
2357,6
2358,2
2359,2
2360,8
2361,7
2362,10
2363,2
2364,3
2365,7
2366,4
2367,4
2368,10
2369,3
2370,2
2371,9
2372,5
2373,10
2374,5
2375,2
2376,7
2377,8
2378,4
2379,5
2380,2
2381,2
2382,7
2383,4
2384,10
2385,4
2386,5
2387,0
2388,3
2389,0
2390,3
2391,10
2392,3
2393,3
2394,5
2395,5
2396,6
2397,3
2398,5
2399,3
2400,5
2401,3
2402,1
2403,2
2404,3
2405,10
2406,5
2407,0
2408,6
2409,3
2410,10
2411,2
2412,8
2413,2
2414,8
2415,2
2416,3
2417,3
2418,1
2419,2
2420,4
2421,2
2422,9
2423,5
2424,9
2425,7
2426,10
2427,6
2428,7
2429,6
2430,2
2431,4
2432,2
2433,0
2434,8
2435,2
2436,4
2437,3
2438,9
2439,9
2440,8
2441,4
2442,8
2443,1
2444,4
2445,1
2446,5
2447,8
2448,2
2449,8
2450,6
2451,8
2452,6
2453,7
2454,1
2455,7
2456,0
2457,10
2458,4
2459,0
2460,10
2461,8
2462,8
2463,2
2464,9
2465,1
2466,2
2467,8
2468,1
2469,1
2470,9
2471,7
2472,6
2473,8
2474,8
2475,7
2476,0
2477,4
2478,10
2479,8
2480,4
2481,2
2482,1
2483,2
2484,10
2485,7
2486,10
2487,0
2488,3
2489,6
2490,4
2491,9
2492,0
2493,6
2494,1
2495,5
2496,9
2497,2
2498,7
2499,2
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,7
2508,3
2509,8
2510,10
2511,2
2512,3
2513,4
2514,1
2515,4
2516,4
2517,5
2518,7
2519,3
2520,8
2521,5
2522,8
2523,1
2524,9
2525,8
2526,9
2527,8
2528,5
2529,3
2530,2
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,6
2540,5
2541,2
2542,9
2543,5
2544,3
2545,1
2546,4
2547,7
2548,1
2549,10
2550,10
2551,2
2552,8
2553,5
2554,8
2555,8
2556,9
2557,10
2558,10
2559,4
2560,5
2561,4
2562,0
2563,8
2564,9
2565,8
2566,9
2567,5
2568,2
2569,5
2570,2
2571,10
2572,2
2573,5
2574,7
2575,3
2576,2
2577,1
2578,9
2579,5
2580,0
2581,3
2582,1
2583,9
2584,7
2585,0
2586,9
2587,0
2588,1
2589,1
2590,6
2591,0
2592,2
2593,0
2594,1
2595,10
2596,8
2597,1
2598,3
2599,3
2600,10
2601,7
2602,2
2603,7
2604,1
2605,7
2606,8
2607,6
2608,9
2609,10
2610,4
2611,4
2612,4
2613,5
2614,8
2615,5
2616,1
2617,5
2618,2
2619,8
2620,3
2621,6
2622,2
2623,9
2624,8
2625,9
2626,7
2627,9
2628,7
2629,1
2630,9
2631,2
2632,8
2633,2
2634,6
2635,7
2636,4
2637,7
2638,5
2639,4
2640,2
2641,2
2642,8
2643,8
2644,10
2645,7
2646,5
2647,2
2648,1
2649,3
2650,0
2651,2
2652,6
2653,3
2654,10
2655,10
2656,0
2657,8
2658,1
2659,9
2660,9
2661,7
2662,6
2663,1
2664,9
2665,2
2666,5
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,3
2678,4
2679,0
2680,4
2681,3
2682,10
2683,8
2684,4
2685,0
2686,0
2687,2
2688,5
2689,2
2690,4
2691,8
2692,3
2693,7
2694,1
2695,4
2696,5
2697,6
2698,4
2699,10
2700,6
2701,8
2702,5
2703,6
2704,10
2705,7
2706,2
2707,9
2708,3
2709,5
2710,4
2711,0
2712,8
2713,0
2714,8
2715,9
2716,5
2717,0
2718,3
2719,5
2720,9
2721,10
2722,5
2723,6
2724,4
2725,4
2726,7
2727,9
2728,8
2729,8
2730,0
2731,4
2732,9
2733,1
2734,2
2735,9
2736,1
2737,10
2738,9
2739,8
2740,3
2741,7
2742,9
2743,5
2744,7
2745,3
2746,8
2747,0
2748,10
2749,8
2750,8
2751,3
2752,5
2753,7
2754,5
2755,3
2756,5
2757,5
2758,2
2759,10
2760,9
2761,1
2762,4
2763,3
2764,2
2765,2
2766,6
2767,4
2768,10
2769,0
2770,7
2771,9
2772,4
2773,8
2774,0
2775,4
2776,5
2777,4
2778,1
2779,0
2780,5
2781,2
2782,9
2783,8
2784,4
2785,2
2786,2
2787,1
2788,6
2789,8
2790,8
2791,7
2792,2
2793,8
2794,2
2795,8
2796,5
2797,1
2798,8
2799,9
2800,5
2801,0
2802,9
2803,0
2804,4
2805,7
2806,10
2807,10
2808,5
2809,1
2810,9
2811,5
2812,8
2813,9
2814,2
2815,10
2816,9
2817,0
2818,3
2819,2
2820,2
2821,2
2822,1
2823,5
2824,9
2825,4
2826,3
2827,4
2828,1
2829,5
2830,2
2831,9
2832,0
2833,7
2834,10
2835,4
2836,1
2837,4
2838,5
2839,5
2840,4
2841,7
2842,5
2843,3
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,2
2851,0
2852,9
2853,1
2854,7
2855,4
2856,10
2857,8
2858,8
2859,9
2860,9
2861,9
2862,9
2863,0
2864,4
2865,5
2866,10
2867,9
2868,6
2869,5
2870,4
2871,8
2872,1
2873,8
2874,2
2875,2
2876,8
2877,9
2878,0
2879,7
2880,2
2881,2
2882,6
2883,8
2884,4
2885,9
2886,2
2887,2
2888,10
2889,7
2890,9
2891,8
2892,8
2893,10
2894,8
2895,2
2896,9
2897,8
2898,9
2899,8
2900,9
2901,10
2902,8
2903,3
2904,2
2905,9
2906,4
2907,8
2908,0
2909,4
2910,9
2911,8
2912,4
2913,5
2914,9
2915,10
2916,2
2917,6
2918,8
2919,4
2920,3
2921,3
2922,5
2923,1
2924,3
2925,8
2926,9
2927,9
2928,4
2929,4
2930,7
2931,0
2932,10
2933,9
2934,9
2935,8
2936,3
2937,5
2938,0
2939,8
2940,1
2941,4
2942,5
2943,1
2944,5
2945,9
2946,9
2947,8
2948,4
2949,1
2950,7
2951,3
2952,0
2953,6
2954,2
2955,0
2956,2
2957,10
2958,1
2959,9
2960,4
2961,4
2962,9
2963,9
2964,0
2965,6
2966,3
2967,4
2968,2
2969,2
2970,10
2971,4
2972,9
2973,4
2974,4
2975,5
2976,8
2977,9
2978,10
2979,5
2980,5
2981,1
2982,2
2983,8
2984,7
2985,1
2986,3
2987,8
2988,7
2989,9
2990,8
2991,5
2992,5
2993,7
2994,9
2995,9
2996,9
